Bandstructure_0@PtSSe1_p3m1_Symmetrized_results.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.781470e+00                                                  |
| Indirect band gap =  1.547489e+00                                            |
| Direct band gap =  1.671616e+00                                              |
| Conduction band edge =  7.675627e-01                                         |
| Valence band edge = -7.799264e-01                                            |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.8584, 0.4956, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [1.1446, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.5381e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
3.6603e-03  -1.5381e+01   [0.0000e+00, 5.0000e-03, 0.0000e+00]
7.3205e-03  -1.5380e+01   [0.0000e+00, 1.0000e-02, 0.0000e+00]
1.0981e-02  -1.5378e+01   [0.0000e+00, 1.5000e-02, 0.0000e+00]
1.4641e-02  -1.5376e+01   [0.0000e+00, 2.0000e-02, 0.0000e+00]
1.8301e-02  -1.5373e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
2.1962e-02  -1.5370e+01   [0.0000e+00, 3.0000e-02, 0.0000e+00]
2.5622e-02  -1.5366e+01   [0.0000e+00, 3.5000e-02, 0.0000e+00]
2.9282e-02  -1.5362e+01   [0.0000e+00, 4.0000e-02, 0.0000e+00]
3.2942e-02  -1.5356e+01   [0.0000e+00, 4.5000e-02, 0.0000e+00]
3.6603e-02  -1.5351e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
4.0263e-02  -1.5344e+01   [0.0000e+00, 5.5000e-02, 0.0000e+00]
4.3923e-02  -1.5337e+01   [0.0000e+00, 6.0000e-02, 0.0000e+00]
4.7583e-02  -1.5330e+01   [0.0000e+00, 6.5000e-02, 0.0000e+00]
5.1244e-02  -1.5321e+01   [0.0000e+00, 7.0000e-02, 0.0000e+00]
5.4904e-02  -1.5313e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
5.8564e-02  -1.5303e+01   [0.0000e+00, 8.0000e-02, 0.0000e+00]
6.2224e-02  -1.5293e+01   [0.0000e+00, 8.5000e-02, 0.0000e+00]
6.5885e-02  -1.5283e+01   [0.0000e+00, 9.0000e-02, 0.0000e+00]
6.9545e-02  -1.5271e+01   [0.0000e+00, 9.5000e-02, 0.0000e+00]
7.3205e-02  -1.5260e+01   [0.0000e+00, 1.0000e-01, 0.0000e+00]
7.6865e-02  -1.5247e+01   [0.0000e+00, 1.0500e-01, 0.0000e+00]
8.0526e-02  -1.5234e+01   [0.0000e+00, 1.1000e-01, 0.0000e+00]
8.4186e-02  -1.5221e+01   [0.0000e+00, 1.1500e-01, 0.0000e+00]
8.7846e-02  -1.5207e+01   [0.0000e+00, 1.2000e-01, 0.0000e+00]
9.1506e-02  -1.5192e+01   [0.0000e+00, 1.2500e-01, 0.0000e+00]
9.5167e-02  -1.5177e+01   [0.0000e+00, 1.3000e-01, 0.0000e+00]
9.8827e-02  -1.5161e+01   [0.0000e+00, 1.3500e-01, 0.0000e+00]
1.0249e-01  -1.5145e+01   [0.0000e+00, 1.4000e-01, 0.0000e+00]
1.0615e-01  -1.5128e+01   [0.0000e+00, 1.4500e-01, 0.0000e+00]
1.0981e-01  -1.5111e+01   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.1347e-01  -1.5093e+01   [0.0000e+00, 1.5500e-01, 0.0000e+00]
1.1713e-01  -1.5074e+01   [0.0000e+00, 1.6000e-01, 0.0000e+00]
1.2079e-01  -1.5056e+01   [0.0000e+00, 1.6500e-01, 0.0000e+00]
1.2445e-01  -1.5036e+01   [0.0000e+00, 1.7000e-01, 0.0000e+00]
1.2811e-01  -1.5016e+01   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.3177e-01  -1.4996e+01   [0.0000e+00, 1.8000e-01, 0.0000e+00]
1.3543e-01  -1.4975e+01   [0.0000e+00, 1.8500e-01, 0.0000e+00]
1.3909e-01  -1.4953e+01   [0.0000e+00, 1.9000e-01, 0.0000e+00]
1.4275e-01  -1.4931e+01   [0.0000e+00, 1.9500e-01, 0.0000e+00]
1.4641e-01  -1.4909e+01   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.5007e-01  -1.4886e+01   [0.0000e+00, 2.0500e-01, 0.0000e+00]
1.5373e-01  -1.4863e+01   [0.0000e+00, 2.1000e-01, 0.0000e+00]
1.5739e-01  -1.4839e+01   [0.0000e+00, 2.1500e-01, 0.0000e+00]
1.6105e-01  -1.4815e+01   [0.0000e+00, 2.2000e-01, 0.0000e+00]
1.6471e-01  -1.4791e+01   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.6837e-01  -1.4766e+01   [0.0000e+00, 2.3000e-01, 0.0000e+00]
1.7203e-01  -1.4741e+01   [0.0000e+00, 2.3500e-01, 0.0000e+00]
1.7569e-01  -1.4715e+01   [0.0000e+00, 2.4000e-01, 0.0000e+00]
1.7935e-01  -1.4689e+01   [0.0000e+00, 2.4500e-01, 0.0000e+00]
1.8301e-01  -1.4663e+01   [0.0000e+00, 2.5000e-01, 0.0000e+00]
1.8667e-01  -1.4637e+01   [0.0000e+00, 2.5500e-01, 0.0000e+00]
1.9033e-01  -1.4610e+01   [0.0000e+00, 2.6000e-01, 0.0000e+00]
1.9399e-01  -1.4583e+01   [0.0000e+00, 2.6500e-01, 0.0000e+00]
1.9765e-01  -1.4556e+01   [0.0000e+00, 2.7000e-01, 0.0000e+00]
2.0131e-01  -1.4528e+01   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.0497e-01  -1.4501e+01   [0.0000e+00, 2.8000e-01, 0.0000e+00]
2.0863e-01  -1.4473e+01   [0.0000e+00, 2.8500e-01, 0.0000e+00]
2.1229e-01  -1.4445e+01   [0.0000e+00, 2.9000e-01, 0.0000e+00]
2.1595e-01  -1.4417e+01   [0.0000e+00, 2.9500e-01, 0.0000e+00]
2.1962e-01  -1.4389e+01   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.2328e-01  -1.4361e+01   [0.0000e+00, 3.0500e-01, 0.0000e+00]
2.2694e-01  -1.4332e+01   [0.0000e+00, 3.1000e-01, 0.0000e+00]
2.3060e-01  -1.4304e+01   [0.0000e+00, 3.1500e-01, 0.0000e+00]
2.3426e-01  -1.4276e+01   [0.0000e+00, 3.2000e-01, 0.0000e+00]
2.3792e-01  -1.4248e+01   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.4158e-01  -1.4221e+01   [0.0000e+00, 3.3000e-01, 0.0000e+00]
2.4524e-01  -1.4193e+01   [0.0000e+00, 3.3500e-01, 0.0000e+00]
2.4890e-01  -1.4165e+01   [0.0000e+00, 3.4000e-01, 0.0000e+00]
2.5256e-01  -1.4138e+01   [0.0000e+00, 3.4500e-01, 0.0000e+00]
2.5622e-01  -1.4111e+01   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.5988e-01  -1.4085e+01   [0.0000e+00, 3.5500e-01, 0.0000e+00]
2.6354e-01  -1.4059e+01   [0.0000e+00, 3.6000e-01, 0.0000e+00]
2.6720e-01  -1.4033e+01   [0.0000e+00, 3.6500e-01, 0.0000e+00]
2.7086e-01  -1.4008e+01   [0.0000e+00, 3.7000e-01, 0.0000e+00]
2.7452e-01  -1.3983e+01   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.7818e-01  -1.3959e+01   [0.0000e+00, 3.8000e-01, 0.0000e+00]
2.8184e-01  -1.3936e+01   [0.0000e+00, 3.8500e-01, 0.0000e+00]
2.8550e-01  -1.3913e+01   [0.0000e+00, 3.9000e-01, 0.0000e+00]
2.8916e-01  -1.3891e+01   [0.0000e+00, 3.9500e-01, 0.0000e+00]
2.9282e-01  -1.3870e+01   [0.0000e+00, 4.0000e-01, 0.0000e+00]
2.9648e-01  -1.3850e+01   [0.0000e+00, 4.0500e-01, 0.0000e+00]
3.0014e-01  -1.3830e+01   [0.0000e+00, 4.1000e-01, 0.0000e+00]
3.0380e-01  -1.3812e+01   [0.0000e+00, 4.1500e-01, 0.0000e+00]
3.0746e-01  -1.3794e+01   [0.0000e+00, 4.2000e-01, 0.0000e+00]
3.1112e-01  -1.3778e+01   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.1478e-01  -1.3762e+01   [0.0000e+00, 4.3000e-01, 0.0000e+00]
3.1844e-01  -1.3748e+01   [0.0000e+00, 4.3500e-01, 0.0000e+00]
3.2210e-01  -1.3734e+01   [0.0000e+00, 4.4000e-01, 0.0000e+00]
3.2576e-01  -1.3722e+01   [0.0000e+00, 4.4500e-01, 0.0000e+00]
3.2942e-01  -1.3711e+01   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.3308e-01  -1.3701e+01   [0.0000e+00, 4.5500e-01, 0.0000e+00]
3.3674e-01  -1.3692e+01   [0.0000e+00, 4.6000e-01, 0.0000e+00]
3.4040e-01  -1.3684e+01   [0.0000e+00, 4.6500e-01, 0.0000e+00]
3.4406e-01  -1.3677e+01   [0.0000e+00, 4.7000e-01, 0.0000e+00]
3.4772e-01  -1.3671e+01   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.5138e-01  -1.3666e+01   [0.0000e+00, 4.8000e-01, 0.0000e+00]
3.5504e-01  -1.3663e+01   [0.0000e+00, 4.8500e-01, 0.0000e+00]
3.5870e-01  -1.3660e+01   [0.0000e+00, 4.9000e-01, 0.0000e+00]
3.6237e-01  -1.3658e+01   [0.0000e+00, 4.9500e-01, 0.0000e+00]
3.6603e-01  -1.3658e+01   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.6814e-01  -1.3658e+01   [3.3333e-03, 4.9833e-01, 0.0000e+00]
3.7025e-01  -1.3658e+01   [6.6667e-03, 4.9667e-01, 0.0000e+00]
3.7237e-01  -1.3657e+01   [1.0000e-02, 4.9500e-01, 0.0000e+00]
3.7448e-01  -1.3657e+01   [1.3333e-02, 4.9333e-01, 0.0000e+00]
3.7659e-01  -1.3657e+01   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.7870e-01  -1.3656e+01   [2.0000e-02, 4.9000e-01, 0.0000e+00]
3.8082e-01  -1.3655e+01   [2.3333e-02, 4.8833e-01, 0.0000e+00]
3.8293e-01  -1.3654e+01   [2.6667e-02, 4.8667e-01, 0.0000e+00]
3.8504e-01  -1.3653e+01   [3.0000e-02, 4.8500e-01, 0.0000e+00]
3.8716e-01  -1.3652e+01   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.8927e-01  -1.3651e+01   [3.6667e-02, 4.8167e-01, 0.0000e+00]
3.9138e-01  -1.3650e+01   [4.0000e-02, 4.8000e-01, 0.0000e+00]
