Bandstructure_0@SeTeV1_p3m1_Symmetrized_results.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.142199e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.9046, 0.5223, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [1.2062, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.4541e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
3.6603e-03  -1.4541e+01   [0.0000e+00, 5.0000e-03, 0.0000e+00]
7.3205e-03  -1.4540e+01   [0.0000e+00, 1.0000e-02, 0.0000e+00]
1.0981e-02  -1.4538e+01   [0.0000e+00, 1.5000e-02, 0.0000e+00]
1.4641e-02  -1.4536e+01   [0.0000e+00, 2.0000e-02, 0.0000e+00]
1.8301e-02  -1.4533e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
2.1962e-02  -1.4529e+01   [0.0000e+00, 3.0000e-02, 0.0000e+00]
2.5622e-02  -1.4525e+01   [0.0000e+00, 3.5000e-02, 0.0000e+00]
2.9282e-02  -1.4520e+01   [0.0000e+00, 4.0000e-02, 0.0000e+00]
3.2942e-02  -1.4515e+01   [0.0000e+00, 4.5000e-02, 0.0000e+00]
3.6603e-02  -1.4509e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
4.0263e-02  -1.4502e+01   [0.0000e+00, 5.5000e-02, 0.0000e+00]
4.3923e-02  -1.4495e+01   [0.0000e+00, 6.0000e-02, 0.0000e+00]
4.7583e-02  -1.4486e+01   [0.0000e+00, 6.5000e-02, 0.0000e+00]
5.1244e-02  -1.4478e+01   [0.0000e+00, 7.0000e-02, 0.0000e+00]
5.4904e-02  -1.4469e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
