Bandstructure_0@HfSTe2_p3m1_Symmetrized_results.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -4.031825e+00                                                  |
| Indirect band gap =  4.904313e-01                                            |
| Direct band gap =  9.048216e-01                                              |
| Conduction band edge =  3.024268e-01                                         |
| Valence band edge = -1.880044e-01                                            |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.8453, 0.4880, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [1.1271, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3670e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
3.6603e-03  -1.3670e+01   [0.0000e+00, 5.0000e-03, 0.0000e+00]
7.3205e-03  -1.3670e+01   [0.0000e+00, 1.0000e-02, 0.0000e+00]
1.0981e-02  -1.3669e+01   [0.0000e+00, 1.5000e-02, 0.0000e+00]
1.4641e-02  -1.3668e+01   [0.0000e+00, 2.0000e-02, 0.0000e+00]
1.8301e-02  -1.3666e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
2.1962e-02  -1.3664e+01   [0.0000e+00, 3.0000e-02, 0.0000e+00]
2.5622e-02  -1.3662e+01   [0.0000e+00, 3.5000e-02, 0.0000e+00]
2.9282e-02  -1.3659e+01   [0.0000e+00, 4.0000e-02, 0.0000e+00]
3.2942e-02  -1.3657e+01   [0.0000e+00, 4.5000e-02, 0.0000e+00]
3.6603e-02  -1.3653e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
4.0263e-02  -1.3650e+01   [0.0000e+00, 5.5000e-02, 0.0000e+00]
4.3923e-02  -1.3646e+01   [0.0000e+00, 6.0000e-02, 0.0000e+00]
4.7583e-02  -1.3642e+01   [0.0000e+00, 6.5000e-02, 0.0000e+00]
5.1244e-02  -1.3637e+01   [0.0000e+00, 7.0000e-02, 0.0000e+00]
5.4904e-02  -1.3632e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
5.8564e-02  -1.3627e+01   [0.0000e+00, 8.0000e-02, 0.0000e+00]
6.2224e-02  -1.3621e+01   [0.0000e+00, 8.5000e-02, 0.0000e+00]
6.5885e-02  -1.3615e+01   [0.0000e+00, 9.0000e-02, 0.0000e+00]
6.9545e-02  -1.3609e+01   [0.0000e+00, 9.5000e-02, 0.0000e+00]
7.3205e-02  -1.3603e+01   [0.0000e+00, 1.0000e-01, 0.0000e+00]
7.6865e-02  -1.3596e+01   [0.0000e+00, 1.0500e-01, 0.0000e+00]
8.0526e-02  -1.3589e+01   [0.0000e+00, 1.1000e-01, 0.0000e+00]
8.4186e-02  -1.3582e+01   [0.0000e+00, 1.1500e-01, 0.0000e+00]
8.7846e-02  -1.3574e+01   [0.0000e+00, 1.2000e-01, 0.0000e+00]
9.1506e-02  -1.3566e+01   [0.0000e+00, 1.2500e-01, 0.0000e+00]
9.5167e-02  -1.3558e+01   [0.0000e+00, 1.3000e-01, 0.0000e+00]
9.8827e-02  -1.3550e+01   [0.0000e+00, 1.3500e-01, 0.0000e+00]
1.0249e-01  -1.3541e+01   [0.0000e+00, 1.4000e-01, 0.0000e+00]
1.0615e-01  -1.3532e+01   [0.0000e+00, 1.4500e-01, 0.0000e+00]
1.0981e-01  -1.3523e+01   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.1347e-01  -1.3513e+01   [0.0000e+00, 1.5500e-01, 0.0000e+00]
1.1713e-01  -1.3503e+01   [0.0000e+00, 1.6000e-01, 0.0000e+00]
1.2079e-01  -1.3493e+01   [0.0000e+00, 1.6500e-01, 0.0000e+00]
1.2445e-01  -1.3483e+01   [0.0000e+00, 1.7000e-01, 0.0000e+00]
1.2811e-01  -1.3473e+01   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.3177e-01  -1.3462e+01   [0.0000e+00, 1.8000e-01, 0.0000e+00]
1.3543e-01  -1.3451e+01   [0.0000e+00, 1.8500e-01, 0.0000e+00]
1.3909e-01  -1.3440e+01   [0.0000e+00, 1.9000e-01, 0.0000e+00]
1.4275e-01  -1.3429e+01   [0.0000e+00, 1.9500e-01, 0.0000e+00]
1.4641e-01  -1.3418e+01   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.5007e-01  -1.3406e+01   [0.0000e+00, 2.0500e-01, 0.0000e+00]
1.5373e-01  -1.3395e+01   [0.0000e+00, 2.1000e-01, 0.0000e+00]
1.5739e-01  -1.3383e+01   [0.0000e+00, 2.1500e-01, 0.0000e+00]
1.6105e-01  -1.3371e+01   [0.0000e+00, 2.2000e-01, 0.0000e+00]
1.6471e-01  -1.3359e+01   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.6837e-01  -1.3346e+01   [0.0000e+00, 2.3000e-01, 0.0000e+00]
1.7203e-01  -1.3334e+01   [0.0000e+00, 2.3500e-01, 0.0000e+00]
1.7569e-01  -1.3321e+01   [0.0000e+00, 2.4000e-01, 0.0000e+00]
1.7935e-01  -1.3309e+01   [0.0000e+00, 2.4500e-01, 0.0000e+00]
1.8301e-01  -1.3296e+01   [0.0000e+00, 2.5000e-01, 0.0000e+00]
1.8667e-01  -1.3283e+01   [0.0000e+00, 2.5500e-01, 0.0000e+00]
1.9033e-01  -1.3270e+01   [0.0000e+00, 2.6000e-01, 0.0000e+00]
1.9399e-01  -1.3257e+01   [0.0000e+00, 2.6500e-01, 0.0000e+00]
1.9765e-01  -1.3244e+01   [0.0000e+00, 2.7000e-01, 0.0000e+00]
2.0131e-01  -1.3231e+01   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.0497e-01  -1.3218e+01   [0.0000e+00, 2.8000e-01, 0.0000e+00]
2.0863e-01  -1.3205e+01   [0.0000e+00, 2.8500e-01, 0.0000e+00]
2.1229e-01  -1.3192e+01   [0.0000e+00, 2.9000e-01, 0.0000e+00]
2.1595e-01  -1.3179e+01   [0.0000e+00, 2.9500e-01, 0.0000e+00]
2.1962e-01  -1.3166e+01   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.2328e-01  -1.3153e+01   [0.0000e+00, 3.0500e-01, 0.0000e+00]
2.2694e-01  -1.3140e+01   [0.0000e+00, 3.1000e-01, 0.0000e+00]
2.3060e-01  -1.3127e+01   [0.0000e+00, 3.1500e-01, 0.0000e+00]
2.3426e-01  -1.3114e+01   [0.0000e+00, 3.2000e-01, 0.0000e+00]
2.3792e-01  -1.3101e+01   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.4158e-01  -1.3088e+01   [0.0000e+00, 3.3000e-01, 0.0000e+00]
2.4524e-01  -1.3076e+01   [0.0000e+00, 3.3500e-01, 0.0000e+00]
2.4890e-01  -1.3063e+01   [0.0000e+00, 3.4000e-01, 0.0000e+00]
2.5256e-01  -1.3051e+01   [0.0000e+00, 3.4500e-01, 0.0000e+00]
2.5622e-01  -1.3039e+01   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.5988e-01  -1.3027e+01   [0.0000e+00, 3.5500e-01, 0.0000e+00]
2.6354e-01  -1.3015e+01   [0.0000e+00, 3.6000e-01, 0.0000e+00]
2.6720e-01  -1.3003e+01   [0.0000e+00, 3.6500e-01, 0.0000e+00]
2.7086e-01  -1.2992e+01   [0.0000e+00, 3.7000e-01, 0.0000e+00]
2.7452e-01  -1.2981e+01   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.7818e-01  -1.2970e+01   [0.0000e+00, 3.8000e-01, 0.0000e+00]
2.8184e-01  -1.2959e+01   [0.0000e+00, 3.8500e-01, 0.0000e+00]
2.8550e-01  -1.2949e+01   [0.0000e+00, 3.9000e-01, 0.0000e+00]
2.8916e-01  -1.2939e+01   [0.0000e+00, 3.9500e-01, 0.0000e+00]
2.9282e-01  -1.2929e+01   [0.0000e+00, 4.0000e-01, 0.0000e+00]
