Bandstructure_0@STeW1_p3m1_Symmetrized_results.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -2.967902e+00                                                  |
| Indirect band gap =  7.512781e-01                                            |
| Direct band gap =  1.457298e+00                                              |
| Conduction band edge =  3.750565e-01                                         |
| Valence band edge = -3.762216e-01                                            |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.9344, 0.5395, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [1.2458, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.5483e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
3.6603e-03  -1.5483e+01   [0.0000e+00, 5.0000e-03, 0.0000e+00]
7.3205e-03  -1.5482e+01   [0.0000e+00, 1.0000e-02, 0.0000e+00]
1.0981e-02  -1.5480e+01   [0.0000e+00, 1.5000e-02, 0.0000e+00]
1.4641e-02  -1.5478e+01   [0.0000e+00, 2.0000e-02, 0.0000e+00]
1.8301e-02  -1.5474e+01   [0.0000e+00, 2.5000e-02, 0.0000e+00]
2.1962e-02  -1.5471e+01   [0.0000e+00, 3.0000e-02, 0.0000e+00]
2.5622e-02  -1.5466e+01   [0.0000e+00, 3.5000e-02, 0.0000e+00]
2.9282e-02  -1.5461e+01   [0.0000e+00, 4.0000e-02, 0.0000e+00]
3.2942e-02  -1.5455e+01   [0.0000e+00, 4.5000e-02, 0.0000e+00]
3.6603e-02  -1.5449e+01   [0.0000e+00, 5.0000e-02, 0.0000e+00]
4.0263e-02  -1.5442e+01   [0.0000e+00, 5.5000e-02, 0.0000e+00]
4.3923e-02  -1.5434e+01   [0.0000e+00, 6.0000e-02, 0.0000e+00]
4.7583e-02  -1.5426e+01   [0.0000e+00, 6.5000e-02, 0.0000e+00]
5.1244e-02  -1.5417e+01   [0.0000e+00, 7.0000e-02, 0.0000e+00]
5.4904e-02  -1.5407e+01   [0.0000e+00, 7.5000e-02, 0.0000e+00]
5.8564e-02  -1.5396e+01   [0.0000e+00, 8.0000e-02, 0.0000e+00]
6.2224e-02  -1.5385e+01   [0.0000e+00, 8.5000e-02, 0.0000e+00]
6.5885e-02  -1.5374e+01   [0.0000e+00, 9.0000e-02, 0.0000e+00]
6.9545e-02  -1.5361e+01   [0.0000e+00, 9.5000e-02, 0.0000e+00]
7.3205e-02  -1.5348e+01   [0.0000e+00, 1.0000e-01, 0.0000e+00]
7.6865e-02  -1.5335e+01   [0.0000e+00, 1.0500e-01, 0.0000e+00]
8.0526e-02  -1.5321e+01   [0.0000e+00, 1.1000e-01, 0.0000e+00]
8.4186e-02  -1.5306e+01   [0.0000e+00, 1.1500e-01, 0.0000e+00]
8.7846e-02  -1.5291e+01   [0.0000e+00, 1.2000e-01, 0.0000e+00]
9.1506e-02  -1.5275e+01   [0.0000e+00, 1.2500e-01, 0.0000e+00]
9.5167e-02  -1.5258e+01   [0.0000e+00, 1.3000e-01, 0.0000e+00]
9.8827e-02  -1.5241e+01   [0.0000e+00, 1.3500e-01, 0.0000e+00]
1.0249e-01  -1.5223e+01   [0.0000e+00, 1.4000e-01, 0.0000e+00]
1.0615e-01  -1.5205e+01   [0.0000e+00, 1.4500e-01, 0.0000e+00]
1.0981e-01  -1.5187e+01   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.1347e-01  -1.5167e+01   [0.0000e+00, 1.5500e-01, 0.0000e+00]
1.1713e-01  -1.5148e+01   [0.0000e+00, 1.6000e-01, 0.0000e+00]
1.2079e-01  -1.5127e+01   [0.0000e+00, 1.6500e-01, 0.0000e+00]
1.2445e-01  -1.5107e+01   [0.0000e+00, 1.7000e-01, 0.0000e+00]
1.2811e-01  -1.5085e+01   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.3177e-01  -1.5064e+01   [0.0000e+00, 1.8000e-01, 0.0000e+00]
1.3543e-01  -1.5042e+01   [0.0000e+00, 1.8500e-01, 0.0000e+00]
1.3909e-01  -1.5019e+01   [0.0000e+00, 1.9000e-01, 0.0000e+00]
1.4275e-01  -1.4996e+01   [0.0000e+00, 1.9500e-01, 0.0000e+00]
1.4641e-01  -1.4973e+01   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.5007e-01  -1.4949e+01   [0.0000e+00, 2.0500e-01, 0.0000e+00]
1.5373e-01  -1.4925e+01   [0.0000e+00, 2.1000e-01, 0.0000e+00]
1.5739e-01  -1.4901e+01   [0.0000e+00, 2.1500e-01, 0.0000e+00]
1.6105e-01  -1.4876e+01   [0.0000e+00, 2.2000e-01, 0.0000e+00]
1.6471e-01  -1.4851e+01   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.6837e-01  -1.4826e+01   [0.0000e+00, 2.3000e-01, 0.0000e+00]
1.7203e-01  -1.4801e+01   [0.0000e+00, 2.3500e-01, 0.0000e+00]
1.7569e-01  -1.4775e+01   [0.0000e+00, 2.4000e-01, 0.0000e+00]
1.7935e-01  -1.4749e+01   [0.0000e+00, 2.4500e-01, 0.0000e+00]
1.8301e-01  -1.4723e+01   [0.0000e+00, 2.5000e-01, 0.0000e+00]
1.8667e-01  -1.4697e+01   [0.0000e+00, 2.5500e-01, 0.0000e+00]
1.9033e-01  -1.4671e+01   [0.0000e+00, 2.6000e-01, 0.0000e+00]
1.9399e-01  -1.4644e+01   [0.0000e+00, 2.6500e-01, 0.0000e+00]
1.9765e-01  -1.4618e+01   [0.0000e+00, 2.7000e-01, 0.0000e+00]
2.0131e-01  -1.4591e+01   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.0497e-01  -1.4565e+01   [0.0000e+00, 2.8000e-01, 0.0000e+00]
2.0863e-01  -1.4538e+01   [0.0000e+00, 2.8500e-01, 0.0000e+00]
2.1229e-01  -1.4512e+01   [0.0000e+00, 2.9000e-01, 0.0000e+00]
2.1595e-01  -1.4486e+01   [0.0000e+00, 2.9500e-01, 0.0000e+00]
2.1962e-01  -1.4459e+01   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.2328e-01  -1.4433e+01   [0.0000e+00, 3.0500e-01, 0.0000e+00]
2.2694e-01  -1.4407e+01   [0.0000e+00, 3.1000e-01, 0.0000e+00]
2.3060e-01  -1.4382e+01   [0.0000e+00, 3.1500e-01, 0.0000e+00]
2.3426e-01  -1.4356e+01   [0.0000e+00, 3.2000e-01, 0.0000e+00]
2.3792e-01  -1.4331e+01   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.4158e-01  -1.4306e+01   [0.0000e+00, 3.3000e-01, 0.0000e+00]
2.4524e-01  -1.4281e+01   [0.0000e+00, 3.3500e-01, 0.0000e+00]
2.4890e-01  -1.4257e+01   [0.0000e+00, 3.4000e-01, 0.0000e+00]
2.5256e-01  -1.4233e+01   [0.0000e+00, 3.4500e-01, 0.0000e+00]
2.5622e-01  -1.4210e+01   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.5988e-01  -1.4187e+01   [0.0000e+00, 3.5500e-01, 0.0000e+00]
2.6354e-01  -1.4165e+01   [0.0000e+00, 3.6000e-01, 0.0000e+00]
2.6720e-01  -1.4143e+01   [0.0000e+00, 3.6500e-01, 0.0000e+00]
2.7086e-01  -1.4121e+01   [0.0000e+00, 3.7000e-01, 0.0000e+00]
2.7452e-01  -1.4100e+01   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.7818e-01  -1.4080e+01   [0.0000e+00, 3.8000e-01, 0.0000e+00]
2.8184e-01  -1.4061e+01   [0.0000e+00, 3.8500e-01, 0.0000e+00]
2.8550e-01  -1.4042e+01   [0.0000e+00, 3.9000e-01, 0.0000e+00]
2.8916e-01  -1.4023e+01   [0.0000e+00, 3.9500e-01, 0.0000e+00]
2.9282e-01  -1.4006e+01   [0.0000e+00, 4.0000e-01, 0.0000e+00]
2.9648e-01  -1.3989e+01   [0.0000e+00, 4.0500e-01, 0.0000e+00]
3.0014e-01  -1.3973e+01   [0.0000e+00, 4.1000e-01, 0.0000e+00]
3.0380e-01  -1.3957e+01   [0.0000e+00, 4.1500e-01, 0.0000e+00]
3.0746e-01  -1.3943e+01   [0.0000e+00, 4.2000e-01, 0.0000e+00]
3.1112e-01  -1.3929e+01   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.1478e-01  -1.3916e+01   [0.0000e+00, 4.3000e-01, 0.0000e+00]
3.1844e-01  -1.3904e+01   [0.0000e+00, 4.3500e-01, 0.0000e+00]
3.2210e-01  -1.3893e+01   [0.0000e+00, 4.4000e-01, 0.0000e+00]
3.2576e-01  -1.3882e+01   [0.0000e+00, 4.4500e-01, 0.0000e+00]
3.2942e-01  -1.3873e+01   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.3308e-01  -1.3864e+01   [0.0000e+00, 4.5500e-01, 0.0000e+00]
3.3674e-01  -1.3856e+01   [0.0000e+00, 4.6000e-01, 0.0000e+00]
3.4040e-01  -1.3849e+01   [0.0000e+00, 4.6500e-01, 0.0000e+00]
3.4406e-01  -1.3843e+01   [0.0000e+00, 4.7000e-01, 0.0000e+00]
3.4772e-01  -1.3838e+01   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.5138e-01  -1.3834e+01   [0.0000e+00, 4.8000e-01, 0.0000e+00]
3.5504e-01  -1.3831e+01   [0.0000e+00, 4.8500e-01, 0.0000e+00]
3.5870e-01  -1.3828e+01   [0.0000e+00, 4.9000e-01, 0.0000e+00]
3.6237e-01  -1.3827e+01   [0.0000e+00, 4.9500e-01, 0.0000e+00]
3.6603e-01  -1.3827e+01   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.6814e-01  -1.3826e+01   [3.3333e-03, 4.9833e-01, 0.0000e+00]
3.7025e-01  -1.3826e+01   [6.6667e-03, 4.9667e-01, 0.0000e+00]
3.7237e-01  -1.3826e+01   [1.0000e-02, 4.9500e-01, 0.0000e+00]
3.7448e-01  -1.3826e+01   [1.3333e-02, 4.9333e-01, 0.0000e+00]
3.7659e-01  -1.3826e+01   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.7870e-01  -1.3826e+01   [2.0000e-02, 4.9000e-01, 0.0000e+00]
3.8082e-01  -1.3825e+01   [2.3333e-02, 4.8833e-01, 0.0000e+00]
3.8293e-01  -1.3825e+01   [2.6667e-02, 4.8667e-01, 0.0000e+00]
3.8504e-01  -1.3824e+01   [3.0000e-02, 4.8500e-01, 0.0000e+00]
3.8716e-01  -1.3824e+01   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.8927e-01  -1.3823e+01   [3.6667e-02, 4.8167e-01, 0.0000e+00]
3.9138e-01  -1.3823e+01   [4.0000e-02, 4.8000e-01, 0.0000e+00]
3.9350e-01  -1.3822e+01   [4.3333e-02, 4.7833e-01, 0.0000e+00]
3.9561e-01  -1.3822e+01   [4.6667e-02, 4.7667e-01, 0.0000e+00]
3.9772e-01  -1.3821e+01   [5.0000e-02, 4.7500e-01, 0.0000e+00]
3.9984e-01  -1.3820e+01   [5.3333e-02, 4.7333e-01, 0.0000e+00]
4.0195e-01  -1.3819e+01   [5.6667e-02, 4.7167e-01, 0.0000e+00]
4.0406e-01  -1.3818e+01   [6.0000e-02, 4.7000e-01, 0.0000e+00]
4.0618e-01  -1.3817e+01   [6.3333e-02, 4.6833e-01, 0.0000e+00]
4.0829e-01  -1.3817e+01   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1040e-01  -1.3815e+01   [7.0000e-02, 4.6500e-01, 0.0000e+00]
4.1252e-01  -1.3814e+01   [7.3333e-02, 4.6333e-01, 0.0000e+00]
4.1463e-01  -1.3813e+01   [7.6667e-02, 4.6167e-01, 0.0000e+00]
4.1674e-01  -1.3812e+01   [8.0000e-02, 4.6000e-01, 0.0000e+00]
4.1886e-01  -1.3811e+01   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2097e-01  -1.3810e+01   [8.6667e-02, 4.5667e-01, 0.0000e+00]
4.2308e-01  -1.3809e+01   [9.0000e-02, 4.5500e-01, 0.0000e+00]
4.2520e-01  -1.3807e+01   [9.3333e-02, 4.5333e-01, 0.0000e+00]
4.2731e-01  -1.3806e+01   [9.6667e-02, 4.5167e-01, 0.0000e+00]
4.2942e-01  -1.3804e+01   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3154e-01  -1.3803e+01   [1.0333e-01, 4.4833e-01, 0.0000e+00]
4.3365e-01  -1.3802e+01   [1.0667e-01, 4.4667e-01, 0.0000e+00]
4.3576e-01  -1.3800e+01   [1.1000e-01, 4.4500e-01, 0.0000e+00]
4.3788e-01  -1.3799e+01   [1.1333e-01, 4.4333e-01, 0.0000e+00]
4.3999e-01  -1.3797e+01   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.4210e-01  -1.3795e+01   [1.2000e-01, 4.4000e-01, 0.0000e+00]
4.4422e-01  -1.3794e+01   [1.2333e-01, 4.3833e-01, 0.0000e+00]
4.4633e-01  -1.3792e+01   [1.2667e-01, 4.3667e-01, 0.0000e+00]
4.4844e-01  -1.3790e+01   [1.3000e-01, 4.3500e-01, 0.0000e+00]
4.5056e-01  -1.3789e+01   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.5267e-01  -1.3787e+01   [1.3667e-01, 4.3167e-01, 0.0000e+00]
4.5478e-01  -1.3785e+01   [1.4000e-01, 4.3000e-01, 0.0000e+00]
4.5690e-01  -1.3783e+01   [1.4333e-01, 4.2833e-01, 0.0000e+00]
4.5901e-01  -1.3781e+01   [1.4667e-01, 4.2667e-01, 0.0000e+00]
4.6112e-01  -1.3779e+01   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.6323e-01  -1.3777e+01   [1.5333e-01, 4.2333e-01, 0.0000e+00]
4.6535e-01  -1.3776e+01   [1.5667e-01, 4.2167e-01, 0.0000e+00]
4.6746e-01  -1.3774e+01   [1.6000e-01, 4.2000e-01, 0.0000e+00]
4.6957e-01  -1.3772e+01   [1.6333e-01, 4.1833e-01, 0.0000e+00]
4.7169e-01  -1.3770e+01   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.7380e-01  -1.3768e+01   [1.7000e-01, 4.1500e-01, 0.0000e+00]
4.7591e-01  -1.3766e+01   [1.7333e-01, 4.1333e-01, 0.0000e+00]
4.7803e-01  -1.3764e+01   [1.7667e-01, 4.1167e-01, 0.0000e+00]
4.8014e-01  -1.3762e+01   [1.8000e-01, 4.1000e-01, 0.0000e+00]
4.8225e-01  -1.3760e+01   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.8437e-01  -1.3757e+01   [1.8667e-01, 4.0667e-01, 0.0000e+00]
4.8648e-01  -1.3755e+01   [1.9000e-01, 4.0500e-01, 0.0000e+00]
4.8859e-01  -1.3753e+01   [1.9333e-01, 4.0333e-01, 0.0000e+00]
4.9071e-01  -1.3751e+01   [1.9667e-01, 4.0167e-01, 0.0000e+00]
4.9282e-01  -1.3749e+01   [2.0000e-01, 4.0000e-01, 0.0000e+00]
